cpu_usage,memory_usage,disk_usage,process_count,threat
31,69,74,523,Suspicious
35,66,90,325,Suspicious
76,17,60,230,Suspicious
14,73,50,362,Suspicious
70,44,41,152,Normal
99,22,84,248,Suspicious
25,80,34,395,Suspicious
70,92,55,358,Suspicious
43,68,49,556,Suspicious
56,88,77,529,Suspicious
91,93,56,578,Malware
15,18,94,400,Suspicious
30,44,69,411,Suspicious
77,34,47,420,Suspicious
69,53,69,105,Normal
94,84,58,89,Suspicious
33,90,22,332,Suspicious
56,66,26,150,Normal
62,50,80,109,Normal
47,21,20,65,Normal
72,84,75,251,Suspicious
57,49,28,231,Normal
95,90,37,269,Suspicious
30,99,61,120,Suspicious
93,76,25,304,Suspicious
72,27,63,217,Normal
48,85,39,58,Suspicious
75,12,58,206,Normal
71,34,90,202,Normal
60,79,84,89,Suspicious
43,20,75,135,Normal
77,96,70,53,Suspicious
11,68,41,460,Suspicious
55,31,87,428,Suspicious
69,86,44,569,Suspicious
38,73,47,302,Suspicious
93,97,79,136,Suspicious
66,29,60,368,Suspicious
1,83,30,312,Suspicious
80,36,29,300,Suspicious
62,80,52,249,Suspicious
43,93,41,534,Suspicious
73,85,69,158,Suspicious
48,19,63,357,Suspicious
43,81,58,487,Suspicious
32,20,38,566,Suspicious
14,19,57,113,Normal
100,88,30,541,Malware
42,82,86,155,Suspicious
40,75,96,118,Normal
24,84,37,226,Suspicious
33,47,51,517,Suspicious
15,19,22,519,Suspicious
15,33,88,567,Suspicious
23,68,92,58,Normal
6,10,94,405,Suspicious
67,77,50,484,Suspicious
17,32,56,477,Suspicious
54,98,20,576,Suspicious
7,98,83,89,Suspicious
4,69,20,563,Suspicious
70,62,77,361,Suspicious
27,90,27,171,Suspicious
9,92,51,475,Suspicious
79,48,56,555,Suspicious
82,26,45,273,Suspicious
31,27,96,66,Normal
42,68,99,365,Suspicious
33,70,98,144,Normal
13,29,49,191,Normal
56,63,100,141,Normal
78,66,25,123,Suspicious
1,79,57,459,Suspicious
76,99,25,298,Suspicious
70,24,64,436,Suspicious
3,19,76,277,Normal
26,19,48,138,Normal
46,22,35,262,Normal
70,80,83,290,Suspicious
26,10,91,66,Normal
17,80,41,296,Suspicious
20,21,40,565,Suspicious
75,56,71,373,Suspicious
72,79,42,379,Suspicious
17,61,63,246,Normal
45,61,33,149,Normal
77,41,43,529,Suspicious
40,51,98,592,Suspicious
63,26,52,193,Normal
62,19,39,595,Suspicious
35,82,33,570,Suspicious
19,94,25,294,Suspicious
90,59,33,162,Suspicious
43,76,87,568,Suspicious
69,12,54,477,Suspicious
61,62,46,261,Normal
84,60,72,418,Suspicious
91,29,27,133,Suspicious
64,43,24,563,Suspicious
45,38,30,562,Suspicious
72,25,33,187,Normal
51,55,67,565,Suspicious
66,19,42,100,Normal
36,10,52,456,Suspicious
1,75,57,517,Suspicious
94,51,74,387,Suspicious
28,40,87,422,Suspicious
30,21,92,282,Normal
84,76,87,427,Suspicious
26,41,55,585,Suspicious
78,74,93,334,Suspicious
77,73,26,470,Suspicious
67,35,96,415,Suspicious
14,58,21,286,Normal
60,56,65,240,Normal
9,27,88,467,Suspicious
60,46,38,220,Normal
54,83,94,142,Suspicious
83,53,50,172,Suspicious
65,57,24,329,Suspicious
99,94,94,458,Malware
86,54,68,113,Suspicious
20,45,88,299,Normal
16,54,23,445,Suspicious
67,33,69,371,Suspicious
77,92,65,565,Suspicious
69,94,28,479,Suspicious
68,26,69,358,Suspicious
76,86,38,70,Suspicious
24,34,95,118,Normal
4,74,61,495,Suspicious
95,48,60,176,Suspicious
78,92,60,595,Suspicious
100,20,64,531,Suspicious
96,88,92,73,Suspicious
10,86,43,312,Suspicious
60,72,69,52,Normal
60,39,85,333,Suspicious
63,75,81,182,Normal
81,42,38,237,Suspicious
10,31,61,497,Suspicious
70,52,95,201,Normal
84,86,63,262,Suspicious
37,66,57,494,Suspicious
45,56,59,544,Suspicious
11,85,98,478,Suspicious
61,73,64,365,Suspicious
29,12,61,294,Normal
20,20,22,403,Suspicious
99,47,72,133,Suspicious
23,94,41,502,Suspicious
42,19,22,370,Suspicious
4,66,86,499,Suspicious
19,70,60,559,Suspicious
87,87,29,529,Suspicious
35,61,27,60,Normal
67,66,40,568,Suspicious
57,66,37,558,Suspicious
55,52,65,432,Suspicious
68,55,33,247,Normal
87,19,21,599,Suspicious
87,52,60,221,Suspicious
57,100,55,292,Suspicious
70,11,92,341,Suspicious
21,26,43,101,Normal
53,42,77,155,Normal
77,51,84,147,Suspicious
4,67,71,246,Normal
7,35,79,545,Suspicious
21,28,37,207,Normal
13,28,67,272,Normal
99,31,39,583,Suspicious
36,40,79,484,Suspicious
92,37,81,456,Suspicious
93,54,37,377,Suspicious
62,87,44,494,Suspicious
4,72,48,191,Normal
6,19,29,50,Normal
10,85,26,466,Suspicious
34,44,54,460,Suspicious
73,20,61,569,Suspicious
34,23,43,127,Normal
1,30,52,233,Normal
51,52,83,168,Normal
38,86,98,553,Suspicious
95,73,62,57,Suspicious
100,36,58,365,Suspicious
73,81,70,389,Suspicious
84,79,73,154,Suspicious
50,28,23,403,Suspicious
27,71,20,476,Suspicious
60,67,40,489,Suspicious
57,69,55,86,Normal
52,90,100,253,Suspicious
70,72,77,65,Normal
36,62,49,560,Suspicious
89,85,67,460,Suspicious
34,42,48,534,Suspicious
26,31,99,149,Normal
46,50,89,143,Normal
89,68,72,407,Suspicious
79,25,58,523,Suspicious
81,46,40,309,Suspicious
45,77,42,178,Suspicious
9,62,68,544,Suspicious
43,85,24,359,Suspicious
31,68,66,486,Suspicious
1,22,84,239,Normal
7,92,62,450,Suspicious
17,59,26,231,Normal
84,66,22,494,Suspicious
21,22,98,418,Suspicious
77,93,40,432,Suspicious
10,87,44,391,Suspicious
59,89,27,369,Suspicious
35,61,41,155,Normal
86,11,75,115,Suspicious
15,50,20,116,Normal
30,12,86,442,Suspicious
65,55,80,146,Normal
48,79,60,529,Suspicious
29,78,27,591,Suspicious
99,63,26,142,Suspicious
13,37,43,90,Normal
50,68,47,515,Suspicious
90,60,44,518,Suspicious
99,66,46,540,Suspicious
22,31,94,104,Normal
21,77,70,226,Suspicious
21,91,87,480,Suspicious
47,94,69,352,Suspicious
91,28,23,54,Suspicious
100,37,56,272,Suspicious
82,95,88,423,Suspicious
44,69,45,474,Suspicious
76,36,32,197,Suspicious
68,34,22,536,Suspicious
11,33,90,343,Suspicious
17,48,27,318,Suspicious
43,49,49,188,Normal
51,48,62,308,Suspicious
84,10,36,248,Suspicious
49,69,54,580,Suspicious
92,62,82,557,Suspicious
5,85,88,84,Suspicious
85,18,29,273,Suspicious
32,60,36,298,Normal
88,26,45,529,Suspicious
70,65,57,238,Normal
66,80,37,288,Suspicious
62,98,98,388,Suspicious
98,24,42,328,Suspicious
12,50,84,340,Suspicious
41,31,95,264,Normal
81,84,65,398,Suspicious
2,64,81,105,Normal
81,67,39,599,Suspicious
8,53,61,397,Suspicious
11,85,31,120,Suspicious
88,48,60,183,Suspicious
35,95,48,465,Suspicious
7,93,37,474,Suspicious
72,82,63,105,Suspicious
16,70,57,458,Suspicious
73,18,91,302,Suspicious
2,39,58,347,Suspicious
28,94,76,403,Suspicious
55,82,62,173,Suspicious
95,48,36,184,Suspicious
3,13,29,172,Normal
59,72,92,100,Normal
46,53,58,322,Suspicious
8,82,33,439,Suspicious
92,77,24,262,Suspicious
26,85,77,591,Suspicious
97,17,33,102,Suspicious
55,12,71,405,Suspicious
41,17,52,220,Normal
72,55,77,434,Suspicious
30,72,24,390,Suspicious
96,53,22,217,Suspicious
75,49,79,385,Suspicious
33,77,78,303,Suspicious
87,10,83,130,Suspicious
67,49,26,502,Suspicious
52,83,47,563,Suspicious
78,80,78,276,Suspicious
45,90,31,452,Suspicious
29,11,78,324,Suspicious
35,70,84,592,Suspicious
5,53,25,325,Suspicious
42,38,41,185,Normal
61,83,88,518,Suspicious
80,37,36,241,Suspicious
68,34,41,493,Suspicious
58,70,26,102,Normal
51,50,90,198,Normal
78,37,64,165,Suspicious
13,69,54,514,Suspicious
7,51,90,492,Suspicious
46,80,45,309,Suspicious
44,49,69,424,Suspicious
90,77,42,484,Suspicious
95,68,80,230,Suspicious
19,31,60,283,Normal
70,10,95,295,Normal
36,71,57,477,Suspicious
29,37,38,153,Normal
90,96,54,442,Suspicious
84,87,78,223,Suspicious
21,34,50,68,Normal
29,12,42,240,Normal
77,74,95,274,Suspicious
27,58,70,497,Suspicious
3,10,73,503,Suspicious
36,61,78,594,Suspicious
91,20,85,71,Suspicious
38,89,51,510,Suspicious
11,63,32,352,Suspicious
59,95,77,404,Suspicious
72,10,29,224,Normal
73,55,78,149,Normal
67,98,20,320,Suspicious
52,82,39,435,Suspicious
7,74,80,118,Normal
57,79,40,423,Suspicious
100,10,91,123,Suspicious
53,71,59,469,Suspicious
69,18,79,567,Suspicious
2,54,32,96,Normal
16,85,70,362,Suspicious
14,91,23,480,Suspicious
76,59,58,80,Suspicious
75,90,62,357,Suspicious
80,74,79,121,Suspicious
74,14,55,256,Normal
40,32,20,229,Normal
98,85,25,383,Suspicious
54,43,27,547,Suspicious
92,31,62,498,Suspicious
61,58,44,286,Normal
3,14,39,126,Normal
30,94,99,417,Suspicious
18,24,95,56,Normal
83,59,87,578,Suspicious
78,53,100,173,Suspicious
52,29,96,109,Normal
48,89,61,215,Suspicious
72,62,24,92,Normal
83,25,46,562,Suspicious
43,47,52,103,Normal
60,58,44,92,Normal
51,46,63,375,Suspicious
27,78,85,504,Suspicious
23,19,88,599,Suspicious
59,36,69,290,Normal
85,10,38,527,Suspicious
93,34,27,153,Suspicious
15,47,36,241,Normal
84,21,36,200,Suspicious
1,82,76,217,Suspicious
55,18,74,78,Normal
51,64,44,192,Normal
56,69,64,480,Suspicious
64,39,64,193,Normal
10,53,32,167,Normal
10,15,21,235,Normal
35,52,84,228,Normal
93,10,98,264,Suspicious
86,23,58,490,Suspicious
49,69,50,174,Normal
27,63,28,503,Suspicious
86,56,72,504,Suspicious
25,34,81,236,Normal
61,83,68,476,Suspicious
79,35,86,190,Suspicious
41,37,79,305,Suspicious
14,33,41,82,Normal
72,32,32,483,Suspicious
14,21,86,258,Normal
66,70,74,547,Suspicious
67,89,98,441,Suspicious
8,21,25,86,Normal
89,44,67,214,Suspicious
74,11,30,567,Suspicious
30,31,84,346,Suspicious
69,58,87,600,Suspicious
51,38,78,496,Suspicious
37,19,70,207,Normal
50,85,55,164,Suspicious
67,79,28,314,Suspicious
71,61,41,472,Suspicious
76,96,59,369,Suspicious
54,51,74,486,Suspicious
56,18,29,125,Normal
25,74,32,557,Suspicious
79,32,63,430,Suspicious
68,36,66,148,Normal
4,28,91,439,Suspicious
3,40,32,244,Normal
38,84,53,200,Suspicious
77,82,82,587,Suspicious
17,99,97,229,Suspicious
44,12,47,563,Suspicious
94,76,83,248,Suspicious
41,29,72,315,Suspicious
7,93,75,323,Suspicious
38,52,30,118,Normal
64,93,56,497,Suspicious
44,40,89,353,Suspicious
1,73,56,506,Suspicious
45,100,71,187,Suspicious
20,37,22,344,Suspicious
4,18,78,227,Normal
48,61,67,561,Suspicious
97,28,96,405,Suspicious
19,13,76,363,Suspicious
27,40,33,239,Normal
55,73,25,195,Normal
28,84,22,489,Suspicious
2,81,92,176,Suspicious
55,53,22,441,Suspicious
63,17,21,579,Suspicious
41,87,80,125,Suspicious
55,30,27,452,Suspicious
87,51,79,500,Suspicious
37,60,20,564,Suspicious
79,71,88,547,Suspicious
27,54,22,569,Suspicious
99,15,29,389,Suspicious
17,40,31,350,Suspicious
60,97,28,70,Suspicious
100,41,30,419,Suspicious
3,80,68,282,Suspicious
59,90,81,500,Suspicious
23,63,20,226,Normal
24,86,62,581,Suspicious
68,30,72,172,Normal
30,70,41,188,Normal
38,62,26,117,Normal
94,26,99,574,Suspicious
71,18,26,469,Suspicious
32,57,45,202,Normal
22,16,30,207,Normal
82,29,84,465,Suspicious
56,95,53,395,Suspicious
59,50,24,364,Suspicious
77,35,51,507,Suspicious
65,100,97,564,Suspicious
82,48,84,395,Suspicious
82,26,30,143,Suspicious
26,64,90,115,Normal
8,97,30,269,Suspicious
60,95,67,436,Suspicious
87,39,59,436,Suspicious
15,41,61,319,Suspicious
47,76,59,156,Suspicious
91,54,24,108,Suspicious
47,46,53,228,Normal
78,23,26,389,Suspicious
42,52,97,268,Normal
38,69,25,469,Suspicious
53,10,78,131,Normal
42,87,22,69,Suspicious
90,62,21,535,Suspicious
84,43,28,599,Suspicious
34,68,27,496,Suspicious
49,73,30,376,Suspicious
21,77,92,131,Suspicious
60,69,56,430,Suspicious
83,57,41,201,Suspicious
47,60,75,522,Suspicious
21,75,71,186,Normal
23,17,64,231,Normal
75,76,36,589,Suspicious
7,95,44,172,Suspicious
73,83,23,374,Suspicious
99,67,66,292,Suspicious
91,87,64,341,Suspicious
34,92,38,483,Suspicious
55,69,42,508,Suspicious
97,61,62,67,Suspicious
9,79,73,339,Suspicious
62,21,47,524,Suspicious
86,33,52,385,Suspicious
69,86,99,460,Suspicious
62,60,61,588,Suspicious
85,71,69,405,Suspicious
38,66,86,134,Normal
1,58,56,367,Suspicious
53,50,37,180,Normal
49,36,77,582,Suspicious
89,27,70,282,Suspicious
98,19,58,226,Suspicious
54,43,20,474,Suspicious
90,31,79,310,Suspicious
37,28,28,142,Normal
36,39,97,533,Suspicious
52,72,85,64,Normal
42,91,67,461,Suspicious
70,25,65,415,Suspicious
73,76,45,245,Suspicious
82,63,23,551,Suspicious
27,92,88,232,Suspicious
23,13,90,588,Suspicious
5,93,68,118,Suspicious
19,87,64,527,Suspicious
53,81,21,298,Suspicious
5,98,92,478,Suspicious
58,13,46,518,Suspicious
32,19,67,83,Normal
83,81,90,314,Suspicious
6,26,91,329,Suspicious
57,14,61,556,Suspicious
53,83,99,487,Suspicious
12,80,58,490,Suspicious
99,45,52,432,Suspicious
87,66,61,584,Suspicious
46,78,74,217,Suspicious
53,10,52,382,Suspicious
1,98,93,422,Suspicious
13,45,62,322,Suspicious
52,42,85,345,Suspicious
34,21,59,296,Normal
85,82,83,455,Suspicious
58,78,56,384,Suspicious
53,81,75,467,Suspicious
17,15,22,251,Normal
72,59,20,476,Suspicious
49,97,95,311,Suspicious
58,10,35,171,Normal
95,97,80,320,Suspicious
3,80,95,245,Suspicious
64,96,63,287,Suspicious
73,56,28,367,Suspicious
43,13,64,397,Suspicious
42,14,71,169,Normal
70,55,42,301,Suspicious
30,83,89,242,Suspicious
89,73,30,356,Suspicious
73,67,53,420,Suspicious
29,32,24,571,Suspicious
78,67,57,370,Suspicious
13,18,49,379,Suspicious
6,19,83,506,Suspicious
53,10,30,482,Suspicious
74,93,32,124,Suspicious
75,56,23,307,Suspicious
16,31,47,329,Suspicious
61,96,39,493,Suspicious
88,90,90,55,Suspicious
88,61,80,474,Suspicious
73,52,48,196,Normal
21,74,68,124,Normal
36,58,76,184,Normal
2,32,78,552,Suspicious
39,37,75,114,Normal
83,22,28,594,Suspicious
54,31,98,325,Suspicious
81,21,60,436,Suspicious
49,49,52,566,Suspicious
12,67,77,349,Suspicious
5,81,73,531,Suspicious
86,65,23,387,Suspicious
21,55,59,459,Suspicious
64,72,50,137,Normal
45,68,94,496,Suspicious
80,75,65,182,Suspicious
58,58,32,561,Suspicious
36,72,59,324,Suspicious
79,79,50,260,Suspicious
16,87,30,54,Suspicious
82,35,72,396,Suspicious
15,54,99,322,Suspicious
54,29,72,566,Suspicious
37,40,50,71,Normal
44,11,70,285,Normal
46,45,51,71,Normal
11,89,36,584,Suspicious
18,27,95,397,Suspicious
67,79,51,216,Suspicious
54,90,27,587,Suspicious
39,54,62,521,Suspicious
3,48,50,163,Normal
14,61,47,282,Normal
80,21,34,341,Suspicious
64,66,84,497,Suspicious
58,67,99,141,Normal
80,10,64,578,Suspicious
70,29,68,131,Normal
65,98,37,382,Suspicious
58,12,37,228,Normal
51,73,56,477,Suspicious
28,60,81,580,Suspicious
20,15,52,409,Suspicious
13,39,78,114,Normal
98,18,69,203,Suspicious
74,29,28,488,Suspicious
81,59,68,570,Suspicious
72,21,46,271,Normal
90,14,88,584,Suspicious
53,98,74,555,Suspicious
3,89,69,211,Suspicious
70,75,97,364,Suspicious
86,70,77,479,Suspicious
11,40,65,54,Normal
67,49,38,214,Normal
16,66,100,81,Normal
53,93,22,344,Suspicious
9,53,80,156,Normal
75,14,47,339,Suspicious
76,41,88,498,Suspicious
89,89,95,401,Suspicious
5,23,53,545,Suspicious
78,22,99,487,Suspicious
21,55,76,551,Suspicious
40,54,50,336,Suspicious
20,68,28,278,Normal
71,68,20,310,Suspicious
90,72,56,120,Suspicious
32,58,78,104,Normal
24,85,50,145,Suspicious
94,75,78,430,Suspicious
34,84,84,344,Suspicious
30,50,86,125,Normal
22,39,27,129,Normal
43,23,43,240,Normal
43,15,45,323,Suspicious
56,70,80,291,Normal
27,23,52,118,Normal
25,28,36,116,Normal
21,40,72,268,Normal
27,31,42,239,Normal
36,70,20,385,Suspicious
52,69,44,307,Suspicious
43,80,98,375,Suspicious
8,39,40,488,Suspicious
75,70,22,51,Normal
79,78,66,311,Suspicious
76,91,89,96,Suspicious
20,44,32,254,Normal
70,80,62,260,Suspicious
60,82,70,290,Suspicious
93,30,39,508,Suspicious
24,80,76,573,Suspicious
4,25,30,400,Suspicious
17,40,60,502,Suspicious
79,73,67,539,Suspicious
90,88,73,68,Suspicious
54,80,41,503,Suspicious
42,43,53,528,Suspicious
35,18,96,157,Normal
8,68,46,423,Suspicious
34,73,59,312,Suspicious
28,22,28,78,Normal
37,55,26,463,Suspicious
14,90,38,326,Suspicious
10,76,21,250,Suspicious
95,45,94,363,Suspicious
16,81,94,243,Suspicious
29,63,86,285,Normal
54,27,77,515,Suspicious
3,55,91,503,Suspicious
86,81,55,354,Suspicious
84,42,67,314,Suspicious
55,77,95,249,Suspicious
13,52,40,124,Normal
93,63,78,359,Suspicious
85,93,80,109,Suspicious
17,86,30,457,Suspicious
12,19,99,137,Normal
82,36,35,483,Suspicious
77,52,61,238,Suspicious
15,96,47,197,Suspicious
7,40,48,122,Normal
84,21,32,390,Suspicious
67,82,49,468,Suspicious
63,78,59,116,Suspicious
100,59,69,90,Suspicious
84,22,90,195,Suspicious
20,99,64,86,Suspicious
84,21,70,294,Suspicious
48,27,38,282,Normal
28,54,54,257,Normal
5,30,20,420,Suspicious
27,59,50,60,Normal
24,93,90,430,Suspicious
7,51,46,522,Suspicious
2,48,29,129,Normal
65,91,85,188,Suspicious
85,69,63,510,Suspicious
63,64,59,245,Normal
6,71,58,548,Suspicious
13,10,91,83,Normal
21,35,39,459,Suspicious
38,58,37,494,Suspicious
69,52,97,379,Suspicious
72,64,65,430,Suspicious
11,34,74,475,Suspicious
87,86,80,231,Suspicious
94,49,27,490,Suspicious
50,67,73,302,Suspicious
56,10,80,574,Suspicious
72,59,31,149,Normal
49,20,86,551,Suspicious
12,78,41,537,Suspicious
72,83,85,549,Suspicious
21,84,30,532,Suspicious
36,39,86,210,Normal
57,11,52,162,Normal
57,37,34,92,Normal
72,92,86,289,Suspicious
71,38,20,222,Normal
65,36,50,225,Normal
59,26,63,217,Normal
57,64,84,444,Suspicious
15,22,29,581,Suspicious
14,20,77,345,Suspicious
70,84,71,70,Suspicious
52,60,35,507,Suspicious
61,96,68,219,Suspicious
71,99,74,506,Suspicious
80,70,23,499,Suspicious
53,95,51,277,Suspicious
83,90,58,416,Suspicious
48,74,26,154,Normal
56,33,92,116,Normal
55,15,46,383,Suspicious
27,93,23,343,Suspicious
70,62,82,523,Suspicious
85,37,20,500,Suspicious
45,34,79,215,Normal
76,83,22,157,Suspicious
32,59,76,240,Normal
75,88,39,153,Suspicious
34,81,57,201,Suspicious
86,83,55,90,Suspicious
80,14,45,320,Suspicious
56,70,40,261,Normal
17,65,67,479,Suspicious
53,22,34,197,Normal
69,58,82,435,Suspicious
14,46,54,284,Normal
78,46,78,504,Suspicious
51,58,99,50,Normal
98,75,70,550,Suspicious
97,76,45,571,Suspicious
63,33,91,62,Normal
69,91,57,331,Suspicious
65,76,58,487,Suspicious
65,61,44,298,Normal
86,89,34,441,Suspicious
100,71,85,67,Suspicious
28,73,55,583,Suspicious
9,94,79,576,Suspicious
26,86,27,103,Suspicious
21,73,34,278,Normal
38,29,35,143,Normal
55,32,39,137,Normal
22,17,22,563,Suspicious
55,41,65,594,Suspicious
71,60,79,224,Normal
54,68,43,265,Normal
14,65,88,575,Suspicious
26,66,65,350,Suspicious
40,76,72,98,Suspicious
75,75,59,152,Normal
29,81,58,254,Suspicious
32,80,51,402,Suspicious
31,43,59,490,Suspicious
53,58,27,139,Normal
48,48,27,121,Normal
60,39,93,353,Suspicious
49,50,84,111,Normal
81,57,41,180,Suspicious
75,61,75,87,Normal
18,69,58,206,Normal
22,49,29,565,Suspicious
77,24,64,76,Suspicious
14,31,27,347,Suspicious
92,21,48,351,Suspicious
26,69,71,472,Suspicious
25,32,20,308,Suspicious
5,56,24,346,Suspicious
54,85,90,288,Suspicious
30,93,98,139,Suspicious
97,57,62,495,Suspicious
63,53,95,426,Suspicious
75,40,34,134,Normal
57,24,59,399,Suspicious
10,68,68,264,Normal
34,73,91,190,Normal
22,58,99,187,Normal
100,42,56,544,Suspicious
2,41,40,403,Suspicious
87,27,83,334,Suspicious
30,79,78,343,Suspicious
56,14,52,142,Normal
16,88,27,514,Suspicious
38,16,87,137,Normal
7,73,99,365,Suspicious
27,89,59,324,Suspicious
6,78,31,338,Suspicious
7,78,44,430,Suspicious
40,97,80,548,Suspicious
4,96,40,489,Suspicious
12,81,45,159,Suspicious
74,88,32,419,Suspicious
24,57,35,404,Suspicious
87,54,58,138,Suspicious
34,94,98,176,Suspicious
63,12,65,307,Suspicious
94,87,47,332,Suspicious
55,24,73,435,Suspicious
70,59,24,504,Suspicious
18,13,41,90,Normal
27,98,36,284,Suspicious
59,94,28,470,Suspicious
55,19,87,175,Normal
37,39,29,246,Normal
56,38,88,595,Suspicious
58,52,39,573,Suspicious
23,98,57,356,Suspicious
6,19,57,540,Suspicious
83,30,81,79,Suspicious
17,18,90,594,Suspicious
45,47,28,560,Suspicious
26,11,88,224,Normal
92,61,41,148,Suspicious
13,69,39,333,Suspicious
75,35,70,328,Suspicious
63,62,82,278,Normal
99,64,58,308,Suspicious
67,13,55,396,Suspicious
95,90,26,534,Malware
61,98,92,214,Suspicious
86,49,26,527,Suspicious
68,21,24,286,Normal
19,18,35,595,Suspicious
39,53,25,144,Normal
9,28,86,195,Normal
12,11,70,276,Normal
2,17,96,68,Normal
86,38,65,443,Suspicious
93,37,60,320,Suspicious
55,87,50,471,Suspicious
71,50,83,575,Suspicious
60,32,56,144,Normal
2,59,67,405,Suspicious
11,46,87,335,Suspicious
8,60,70,454,Suspicious
82,20,92,320,Suspicious
54,70,58,337,Suspicious
17,10,99,569,Suspicious
74,27,74,550,Suspicious
8,89,80,465,Suspicious
33,49,58,102,Normal
82,18,66,172,Suspicious
32,54,94,73,Normal
3,17,60,256,Normal
32,38,21,452,Suspicious
29,69,99,509,Suspicious
5,68,80,392,Suspicious
15,25,64,167,Normal
47,50,98,548,Suspicious
83,69,90,528,Suspicious
69,10,73,227,Normal
34,40,56,576,Suspicious
52,71,81,383,Suspicious
27,38,89,559,Suspicious
75,50,98,432,Suspicious
62,57,91,393,Suspicious
10,56,48,253,Normal
78,59,76,492,Suspicious
81,40,62,247,Suspicious
22,36,40,341,Suspicious
91,57,77,417,Suspicious
8,62,83,223,Normal
68,99,85,487,Suspicious
98,88,63,201,Suspicious
56,90,83,495,Suspicious
96,50,95,464,Suspicious
86,97,43,379,Suspicious
37,38,43,192,Normal
98,94,86,90,Suspicious
30,57,50,144,Normal
20,79,88,544,Suspicious
68,75,97,395,Suspicious
42,17,67,436,Suspicious
97,16,25,599,Suspicious
35,42,34,412,Suspicious
30,58,95,587,Suspicious
4,68,93,582,Suspicious
39,67,90,596,Suspicious
16,37,29,334,Suspicious
26,93,52,79,Suspicious
5,71,81,110,Normal
16,19,84,78,Normal
32,22,21,245,Normal
19,35,61,430,Suspicious
52,84,54,217,Suspicious
85,34,97,573,Suspicious
24,38,35,405,Suspicious
7,19,22,384,Suspicious
83,92,85,296,Suspicious
7,34,55,444,Suspicious
7,72,90,263,Normal
10,85,69,127,Suspicious
15,34,66,113,Normal
59,18,30,441,Suspicious
78,49,59,384,Suspicious
45,84,78,432,Suspicious
94,79,87,245,Suspicious
87,87,77,455,Suspicious
48,20,36,171,Normal
9,29,35,297,Normal
22,94,80,110,Suspicious
61,55,93,270,Normal
5,16,90,575,Suspicious
20,40,63,397,Suspicious
100,28,60,528,Suspicious
19,98,48,538,Suspicious
99,47,94,215,Suspicious
26,92,42,75,Suspicious
25,55,41,224,Normal
43,27,80,408,Suspicious
37,97,87,247,Suspicious
81,15,45,353,Suspicious
81,37,60,167,Suspicious
38,42,46,72,Normal
82,91,100,276,Suspicious
60,48,87,247,Normal
15,77,68,405,Suspicious
79,67,99,304,Suspicious
49,16,75,277,Normal
84,56,41,356,Suspicious
73,66,27,447,Suspicious
